,DateTime,Room,Capacity,Module,NumReg,Associated,PercentageEstimate,BinaryEstimate
369,2015-11-09 09:00:00,B-002,90,COMP30190,29,9,0.25,1
370,2015-11-09 09:00:00,B-002,90,COMP30190,29,14,0.25,1
371,2015-11-09 09:00:00,B-002,90,COMP30190,29,14,0.25,1
372,2015-11-09 09:00:00,B-002,90,COMP30190,29,15,0.25,1
373,2015-11-09 09:00:00,B-002,90,COMP30190,29,14,0.25,1
374,2015-11-09 09:00:00,B-002,90,COMP30190,29,14,0.25,1
375,2015-11-09 09:00:00,B-002,90,COMP30190,29,15,0.25,1
376,2015-11-09 09:00:00,B-002,90,COMP30190,29,16,0.25,1
377,2015-11-09 09:00:00,B-002,90,COMP30190,29,15,0.25,1
378,2015-11-09 09:00:00,B-002,90,COMP30190,29,17,0.25,1
379,2015-11-09 09:00:00,B-002,90,COMP30190,29,19,0.25,1
380,2015-11-09 10:00:00,B-002,90,COMP40660,53,13,0.25,1
381,2015-11-09 10:00:00,B-002,90,COMP40660,53,9,0.25,1
382,2015-11-09 10:00:00,B-002,90,COMP40660,53,18,0.25,1
383,2015-11-09 10:00:00,B-002,90,COMP40660,53,17,0.25,1
384,2015-11-09 10:00:00,B-002,90,COMP40660,53,17,0.25,1
385,2015-11-09 10:00:00,B-002,90,COMP40660,53,18,0.25,1
386,2015-11-09 10:00:00,B-002,90,COMP40660,53,18,0.25,1
387,2015-11-09 10:00:00,B-002,90,COMP40660,53,17,0.25,1
388,2015-11-09 10:00:00,B-002,90,COMP40660,53,18,0.25,1
389,2015-11-09 10:00:00,B-002,90,COMP40660,53,18,0.25,1
390,2015-11-09 10:00:00,B-002,90,COMP40660,53,16,0.25,1
391,2015-11-09 10:00:00,B-002,90,COMP40660,53,16,0.25,1
392,2015-11-09 11:00:00,B-002,90,None,0,10,0.0,0
393,2015-11-09 11:00:00,B-002,90,None,0,6,0.0,0
394,2015-11-09 11:00:00,B-002,90,None,0,5,0.0,0
395,2015-11-09 11:00:00,B-002,90,None,0,5,0.0,0
396,2015-11-09 11:00:00,B-002,90,None,0,7,0.0,0
397,2015-11-09 11:00:00,B-002,90,None,0,9,0.0,0
398,2015-11-09 11:00:00,B-002,90,None,0,8,0.0,0
399,2015-11-09 11:00:00,B-002,90,None,0,9,0.0,0
400,2015-11-09 11:00:00,B-002,90,None,0,11,0.0,0
401,2015-11-09 11:00:00,B-002,90,None,0,11,0.0,0
402,2015-11-09 11:00:00,B-002,90,None,0,22,0.0,0
403,2015-11-09 12:00:00,B-002,90,COMP30250,22,20,0.25,1
404,2015-11-09 12:00:00,B-002,90,COMP30250,22,15,0.25,1
405,2015-11-09 12:00:00,B-002,90,COMP30250,22,13,0.25,1
406,2015-11-09 12:00:00,B-002,90,COMP30250,22,15,0.25,1
407,2015-11-09 12:00:00,B-002,90,COMP30250,22,17,0.25,1
408,2015-11-09 12:00:00,B-002,90,COMP30250,22,17,0.25,1
409,2015-11-09 12:00:00,B-002,90,COMP30250,22,18,0.25,1
410,2015-11-09 12:00:00,B-002,90,COMP30250,22,17,0.25,1
411,2015-11-09 12:00:00,B-002,90,COMP30250,22,16,0.25,1
412,2015-11-09 12:00:00,B-002,90,COMP30250,22,15,0.25,1
413,2015-11-09 12:00:00,B-002,90,COMP30250,22,24,0.25,1
414,2015-11-09 12:00:00,B-002,90,COMP30250,22,24,0.25,1
415,2015-11-09 13:00:00,B-002,90,COMP41690,60,22,0.25,1
416,2015-11-09 13:00:00,B-002,90,COMP41690,60,32,0.25,1
417,2015-11-09 13:00:00,B-002,90,COMP41690,60,37,0.25,1
418,2015-11-09 13:00:00,B-002,90,COMP41690,60,35,0.25,1
419,2015-11-09 13:00:00,B-002,90,COMP41690,60,35,0.25,1
420,2015-11-09 13:00:00,B-002,90,COMP41690,60,34,0.25,1
421,2015-11-09 13:00:00,B-002,90,COMP41690,60,37,0.25,1
422,2015-11-09 13:00:00,B-002,90,COMP41690,60,36,0.25,1
423,2015-11-09 13:00:00,B-002,90,COMP41690,60,38,0.25,1
424,2015-11-09 13:00:00,B-002,90,COMP41690,60,30,0.25,1
425,2015-11-09 13:00:00,B-002,90,COMP41690,60,20,0.25,1
426,2015-11-09 14:00:00,B-002,90,COMP30260,18,21,0.25,1
427,2015-11-09 14:00:00,B-002,90,COMP30260,18,14,0.25,1
428,2015-11-09 14:00:00,B-002,90,COMP30260,18,17,0.25,1
429,2015-11-09 14:00:00,B-002,90,COMP30260,18,11,0.25,1
430,2015-11-09 14:00:00,B-002,90,COMP30260,18,11,0.25,1
431,2015-11-09 14:00:00,B-002,90,COMP30260,18,12,0.25,1
432,2015-11-09 14:00:00,B-002,90,COMP30260,18,11,0.25,1
433,2015-11-09 14:00:00,B-002,90,COMP30260,18,12,0.25,1
434,2015-11-09 14:00:00,B-002,90,COMP30260,18,11,0.25,1
435,2015-11-09 14:00:00,B-002,90,COMP30260,18,11,0.25,1
436,2015-11-09 14:00:00,B-002,90,COMP30260,18,10,0.25,1
437,2015-11-09 14:00:00,B-002,90,COMP30260,18,15,0.25,1
438,2015-11-09 15:00:00,B-002,90,None,0,13,0.25,1
439,2015-11-09 15:00:00,B-002,90,None,0,9,0.25,1
440,2015-11-09 15:00:00,B-002,90,None,0,12,0.25,1
441,2015-11-09 15:00:00,B-002,90,None,0,9,0.25,1
442,2015-11-09 15:00:00,B-002,90,None,0,11,0.25,1
443,2015-11-09 15:00:00,B-002,90,None,0,14,0.25,1
444,2015-11-09 15:00:00,B-002,90,None,0,15,0.25,1
445,2015-11-09 15:00:00,B-002,90,None,0,16,0.25,1
446,2015-11-09 15:00:00,B-002,90,None,0,17,0.25,1
447,2015-11-09 15:00:00,B-002,90,None,0,19,0.25,1
448,2015-11-09 15:00:00,B-002,90,None,0,21,0.25,1
449,2015-11-09 15:00:00,B-002,90,None,0,26,0.25,1
450,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,42,0.25,1
451,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,51,0.25,1
452,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,64,0.25,1
453,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,76,0.25,1
454,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,75,0.25,1
455,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,73,0.25,1
456,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,73,0.25,1
457,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,70,0.25,1
458,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,68,0.25,1
459,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,62,0.25,1
460,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,61,0.25,1
461,2015-11-09 16:00:00,B-002,90,COMP40660P1,53,56,0.25,1
462,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
463,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
464,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
465,2015-11-10 09:00:00,B-002,90,None,0,0,0.0,0
466,2015-11-10 09:00:00,B-002,90,None,0,2,0.0,0
467,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
468,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
469,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
470,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
471,2015-11-10 09:00:00,B-002,90,None,0,1,0.0,0
472,2015-11-10 09:00:00,B-002,90,None,0,15,0.0,0
473,2015-11-10 10:00:00,B-002,90,COMP30110,45,19,0.0,0
474,2015-11-10 10:00:00,B-002,90,COMP30110,45,26,0.0,0
475,2015-11-10 10:00:00,B-002,90,COMP30110,45,22,0.0,0
476,2015-11-10 10:00:00,B-002,90,COMP30110,45,24,0.0,0
477,2015-11-10 10:00:00,B-002,90,COMP30110,45,22,0.0,0
478,2015-11-10 10:00:00,B-002,90,COMP30110,45,21,0.0,0
479,2015-11-10 10:00:00,B-002,90,COMP30110,45,24,0.0,0
480,2015-11-10 10:00:00,B-002,90,COMP30110,45,27,0.0,0
481,2015-11-10 10:00:00,B-002,90,COMP30110,45,28,0.0,0
482,2015-11-10 10:00:00,B-002,90,COMP30110,45,26,0.0,0
483,2015-11-10 10:00:00,B-002,90,COMP30110,45,28,0.0,0
484,2015-11-10 10:00:00,B-002,90,COMP30110,45,25,0.0,0
485,2015-11-10 11:00:00,B-002,90,COMP30260,18,18,0.25,1
486,2015-11-10 11:00:00,B-002,90,COMP30260,18,18,0.25,1
487,2015-11-10 11:00:00,B-002,90,COMP30260,18,20,0.25,1
488,2015-11-10 11:00:00,B-002,90,COMP30260,18,20,0.25,1
489,2015-11-10 11:00:00,B-002,90,COMP30260,18,19,0.25,1
490,2015-11-10 11:00:00,B-002,90,COMP30260,18,18,0.25,1
491,2015-11-10 11:00:00,B-002,90,COMP30260,18,18,0.25,1
492,2015-11-10 11:00:00,B-002,90,COMP30260,18,19,0.25,1
493,2015-11-10 11:00:00,B-002,90,COMP30260,18,22,0.25,1
494,2015-11-10 11:00:00,B-002,90,COMP30260,18,34,0.25,1
495,2015-11-10 11:00:00,B-002,90,COMP30260,18,26,0.25,1
496,2015-11-10 11:00:00,B-002,90,COMP30260,18,30,0.25,1
497,2015-11-10 12:00:00,B-002,90,COMP40370,27,43,0.25,1
498,2015-11-10 12:00:00,B-002,90,COMP40370,27,41,0.25,1
499,2015-11-10 12:00:00,B-002,90,COMP40370,27,35,0.25,1
500,2015-11-10 12:00:00,B-002,90,COMP40370,27,33,0.25,1
501,2015-11-10 12:00:00,B-002,90,COMP40370,27,30,0.25,1
502,2015-11-10 12:00:00,B-002,90,COMP40370,27,31,0.25,1
503,2015-11-10 12:00:00,B-002,90,COMP40370,27,30,0.25,1
504,2015-11-10 12:00:00,B-002,90,COMP40370,27,32,0.25,1
505,2015-11-10 12:00:00,B-002,90,COMP40370,27,31,0.25,1
506,2015-11-10 12:00:00,B-002,90,COMP40370,27,35,0.25,1
507,2015-11-10 12:00:00,B-002,90,COMP40370,27,33,0.25,1
508,2015-11-10 13:00:00,B-002,90,None,0,9,0.25,1
509,2015-11-10 13:00:00,B-002,90,None,0,6,0.25,1
510,2015-11-10 13:00:00,B-002,90,None,0,6,0.25,1
511,2015-11-10 13:00:00,B-002,90,None,0,6,0.25,1
512,2015-11-10 13:00:00,B-002,90,None,0,5,0.25,1
513,2015-11-10 13:00:00,B-002,90,None,0,7,0.25,1
514,2015-11-10 13:00:00,B-002,90,None,0,6,0.25,1
515,2015-11-10 13:00:00,B-002,90,None,0,8,0.25,1
516,2015-11-10 13:00:00,B-002,90,None,0,22,0.25,1
517,2015-11-10 13:00:00,B-002,90,None,0,22,0.25,1
518,2015-11-10 13:00:00,B-002,90,None,0,29,0.25,1
519,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,39,0.5,1
520,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,38,0.5,1
521,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,43,0.5,1
522,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,46,0.5,1
523,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,44,0.5,1
524,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,45,0.5,1
525,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,42,0.5,1
526,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,42,0.5,1
527,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,46,0.5,1
528,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,46,0.5,1
529,2015-11-10 14:00:00,B-002,90,COMP30240P1,42,50,0.5,1
530,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,49,0.5,1
531,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,43,0.5,1
532,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,45,0.5,1
533,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,41,0.5,1
534,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,41,0.5,1
535,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,41,0.5,1
536,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,44,0.5,1
537,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,45,0.5,1
538,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,42,0.5,1
539,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,31,0.5,1
540,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,32,0.5,1
541,2015-11-10 15:00:00,B-002,90,COMP30240P1,42,29,0.5,1
542,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,32,0.25,1
543,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,29,0.25,1
544,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,32,0.25,1
545,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,34,0.25,1
546,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,37,0.25,1
547,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,35,0.25,1
548,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,35,0.25,1
549,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,35,0.25,1
550,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,35,0.25,1
551,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,36,0.25,1
552,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,35,0.25,1
553,2015-11-10 16:00:00,B-002,90,COMP40370P1,27,34,0.25,1
554,2015-11-11 09:00:00,B-002,90,COMP30190,29,5,0.25,1
555,2015-11-11 09:00:00,B-002,90,COMP30190,29,5,0.25,1
556,2015-11-11 09:00:00,B-002,90,COMP30190,29,11,0.25,1
557,2015-11-11 09:00:00,B-002,90,COMP30190,29,11,0.25,1
558,2015-11-11 09:00:00,B-002,90,COMP30190,29,15,0.25,1
559,2015-11-11 09:00:00,B-002,90,COMP30190,29,14,0.25,1
560,2015-11-11 09:00:00,B-002,90,COMP30190,29,11,0.25,1
561,2015-11-11 09:00:00,B-002,90,COMP30190,29,13,0.25,1
562,2015-11-11 09:00:00,B-002,90,COMP30190,29,13,0.25,1
563,2015-11-11 09:00:00,B-002,90,COMP30190,29,14,0.25,1
564,2015-11-11 09:00:00,B-002,90,COMP30190,29,13,0.25,1
565,2015-11-11 10:00:00,B-002,90,COMP40660,53,20,0.0,0
566,2015-11-11 10:00:00,B-002,90,COMP40660,53,6,0.0,0
567,2015-11-11 10:00:00,B-002,90,COMP40660,53,7,0.0,0
568,2015-11-11 10:00:00,B-002,90,COMP40660,53,9,0.0,0
569,2015-11-11 10:00:00,B-002,90,COMP40660,53,9,0.0,0
570,2015-11-11 10:00:00,B-002,90,COMP40660,53,10,0.0,0
571,2015-11-11 10:00:00,B-002,90,COMP40660,53,11,0.0,0
572,2015-11-11 10:00:00,B-002,90,COMP40660,53,10,0.0,0
573,2015-11-11 10:00:00,B-002,90,COMP40660,53,12,0.0,0
574,2015-11-11 10:00:00,B-002,90,COMP40660,53,14,0.0,0
575,2015-11-11 10:00:00,B-002,90,COMP40660,53,14,0.0,0
576,2015-11-11 10:00:00,B-002,90,COMP40660,53,14,0.0,0
577,2015-11-11 11:00:00,B-002,90,COMP30250,22,8,0.25,1
578,2015-11-11 11:00:00,B-002,90,COMP30250,22,6,0.25,1
579,2015-11-11 11:00:00,B-002,90,COMP30250,22,11,0.25,1
580,2015-11-11 11:00:00,B-002,90,COMP30250,22,11,0.25,1
581,2015-11-11 11:00:00,B-002,90,COMP30250,22,10,0.25,1
582,2015-11-11 11:00:00,B-002,90,COMP30250,22,10,0.25,1
583,2015-11-11 11:00:00,B-002,90,COMP30250,22,10,0.25,1
584,2015-11-11 11:00:00,B-002,90,COMP30250,22,12,0.25,1
585,2015-11-11 11:00:00,B-002,90,COMP30250,22,8,0.25,1
586,2015-11-11 11:00:00,B-002,90,COMP30250,22,13,0.25,1
587,2015-11-11 11:00:00,B-002,90,COMP30250,22,21,0.25,1
588,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,24,0.25,1
589,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,28,0.25,1
590,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,30,0.25,1
591,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,40,0.25,1
592,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,36,0.25,1
593,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,40,0.25,1
594,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,43,0.25,1
595,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,44,0.25,1
596,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,44,0.25,1
597,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,43,0.25,1
598,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,39,0.25,1
599,2015-11-11 12:00:00,B-002,90,COMP41690 (Practical),60,34,0.25,1
600,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,23,0.25,1
601,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,21,0.25,1
602,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,21,0.25,1
603,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,21,0.25,1
604,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,16,0.25,1
605,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,16,0.25,1
606,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,17,0.25,1
607,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,17,0.25,1
608,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,18,0.25,1
609,2015-11-11 13:00:00,B-002,90,COMP41690 (Lecture),60,18,0.25,1
610,2015-11-11 14:00:00,B-002,90,COMP30220,38,17,0.0,0
611,2015-11-11 14:00:00,B-002,90,COMP30220,38,13,0.0,0
612,2015-11-11 14:00:00,B-002,90,COMP30220,38,13,0.0,0
613,2015-11-11 14:00:00,B-002,90,COMP30220,38,15,0.0,0
614,2015-11-11 14:00:00,B-002,90,COMP30220,38,13,0.0,0
615,2015-11-11 14:00:00,B-002,90,COMP30220,38,14,0.0,0
616,2015-11-11 14:00:00,B-002,90,COMP30220,38,17,0.0,0
617,2015-11-11 14:00:00,B-002,90,COMP30220,38,18,0.0,0
618,2015-11-11 14:00:00,B-002,90,COMP30220,38,19,0.0,0
619,2015-11-11 14:00:00,B-002,90,COMP30220,38,22,0.0,0
620,2015-11-11 14:00:00,B-002,90,COMP30220,38,18,0.0,0
621,2015-11-11 14:00:00,B-002,90,COMP30220,38,18,0.0,0
622,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,20,0.25,1
623,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,10,0.25,1
624,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,32,0.25,1
625,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,30,0.25,1
626,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,31,0.25,1
627,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,33,0.25,1
628,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,29,0.25,1
629,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,31,0.25,1
630,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,30,0.25,1
631,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,29,0.25,1
632,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,29,0.25,1
633,2015-11-11 15:00:00,B-002,90,COMP30520 & COMP41110,79,30,0.25,1
634,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,30,0.25,1
635,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,30,0.25,1
636,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,28,0.25,1
637,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,24,0.25,1
638,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,22,0.25,1
639,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,24,0.25,1
640,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,23,0.25,1
641,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,25,0.25,1
642,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,23,0.25,1
643,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,24,0.25,1
644,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,25,0.25,1
645,2015-11-11 16:00:00,B-002,90,COMP30250P1,22,23,0.25,1
646,2015-11-12 09:00:00,B-002,90,None,0,3,0.0,0
647,2015-11-12 09:00:00,B-002,90,None,0,5,0.0,0
648,2015-11-12 09:00:00,B-002,90,None,0,5,0.0,0
649,2015-11-12 09:00:00,B-002,90,None,0,6,0.0,0
650,2015-11-12 09:00:00,B-002,90,None,0,5,0.0,0
651,2015-11-12 09:00:00,B-002,90,None,0,3,0.0,0
652,2015-11-12 09:00:00,B-002,90,None,0,4,0.0,0
653,2015-11-12 09:00:00,B-002,90,None,0,4,0.0,0
654,2015-11-12 09:00:00,B-002,90,None,0,6,0.0,0
655,2015-11-12 09:00:00,B-002,90,None,0,9,0.0,0
656,2015-11-12 09:00:00,B-002,90,None,0,14,0.0,0
657,2015-11-12 10:00:00,B-002,90,COMP30110,45,17,0.25,1
658,2015-11-12 10:00:00,B-002,90,COMP30110,45,24,0.25,1
659,2015-11-12 10:00:00,B-002,90,COMP30110,45,28,0.25,1
660,2015-11-12 10:00:00,B-002,90,COMP30110,45,28,0.25,1
661,2015-11-12 10:00:00,B-002,90,COMP30110,45,25,0.25,1
662,2015-11-12 10:00:00,B-002,90,COMP30110,45,26,0.25,1
663,2015-11-12 10:00:00,B-002,90,COMP30110,45,27,0.25,1
664,2015-11-12 10:00:00,B-002,90,COMP30110,45,28,0.25,1
665,2015-11-12 10:00:00,B-002,90,COMP30110,45,29,0.25,1
666,2015-11-12 10:00:00,B-002,90,COMP30110,45,31,0.25,1
667,2015-11-12 10:00:00,B-002,90,COMP30110,45,46,0.25,1
668,2015-11-12 10:00:00,B-002,90,COMP30110,45,37,0.25,1
669,2015-11-12 11:00:00,B-002,90,COMP40370,27,42,0.25,1
670,2015-11-12 11:00:00,B-002,90,COMP40370,27,37,0.25,1
671,2015-11-12 11:00:00,B-002,90,COMP40370,27,28,0.25,1
672,2015-11-12 11:00:00,B-002,90,COMP40370,27,31,0.25,1
673,2015-11-12 11:00:00,B-002,90,COMP40370,27,28,0.25,1
674,2015-11-12 11:00:00,B-002,90,COMP40370,27,26,0.25,1
675,2015-11-12 11:00:00,B-002,90,COMP40370,27,30,0.25,1
676,2015-11-12 11:00:00,B-002,90,COMP40370,27,29,0.25,1
677,2015-11-12 11:00:00,B-002,90,COMP40370,27,30,0.25,1
678,2015-11-12 11:00:00,B-002,90,COMP40370,27,32,0.25,1
679,2015-11-12 11:00:00,B-002,90,COMP40370,27,28,0.25,1
680,2015-11-12 11:00:00,B-002,90,COMP40370,27,29,0.25,1
681,2015-11-12 12:00:00,B-002,90,COMP30260,18,15,0.25,1
682,2015-11-12 12:00:00,B-002,90,COMP30260,18,16,0.25,1
683,2015-11-12 12:00:00,B-002,90,COMP30260,18,17,0.25,1
684,2015-11-12 12:00:00,B-002,90,COMP30260,18,13,0.25,1
685,2015-11-12 12:00:00,B-002,90,COMP30260,18,14,0.25,1
686,2015-11-12 12:00:00,B-002,90,COMP30260,18,12,0.25,1
687,2015-11-12 12:00:00,B-002,90,COMP30260,18,14,0.25,1
688,2015-11-12 12:00:00,B-002,90,COMP30260,18,15,0.25,1
689,2015-11-12 12:00:00,B-002,90,COMP30260,18,15,0.25,1
690,2015-11-12 12:00:00,B-002,90,COMP30260,18,15,0.25,1
691,2015-11-12 12:00:00,B-002,90,COMP30260,18,18,0.25,1
692,2015-11-12 13:00:00,B-002,90,COMP47290,0,13,0.0,0
693,2015-11-12 13:00:00,B-002,90,COMP47290,0,10,0.0,0
694,2015-11-12 13:00:00,B-002,90,COMP47290,0,5,0.0,0
695,2015-11-12 13:00:00,B-002,90,COMP47290,0,5,0.0,0
696,2015-11-12 13:00:00,B-002,90,COMP47290,0,6,0.0,0
697,2015-11-12 13:00:00,B-002,90,COMP47290,0,6,0.0,0
698,2015-11-12 13:00:00,B-002,90,COMP47290,0,7,0.0,0
699,2015-11-12 13:00:00,B-002,90,COMP47290,0,6,0.0,0
700,2015-11-12 13:00:00,B-002,90,COMP47290,0,6,0.0,0
701,2015-11-12 13:00:00,B-002,90,COMP47290,0,6,0.0,0
702,2015-11-12 13:00:00,B-002,90,COMP47290,0,9,0.0,0
703,2015-11-12 13:00:00,B-002,90,COMP47290,0,17,0.0,0
704,2015-11-12 14:00:00,B-002,90,COMP30240,42,28,0.5,1
705,2015-11-12 14:00:00,B-002,90,COMP30240,42,21,0.5,1
706,2015-11-12 14:00:00,B-002,90,COMP30240,42,29,0.5,1
707,2015-11-12 14:00:00,B-002,90,COMP30240,42,31,0.5,1
708,2015-11-12 14:00:00,B-002,90,COMP30240,42,29,0.5,1
709,2015-11-12 14:00:00,B-002,90,COMP30240,42,27,0.5,1
710,2015-11-12 14:00:00,B-002,90,COMP30240,42,29,0.5,1
711,2015-11-12 14:00:00,B-002,90,COMP30240,42,28,0.5,1
712,2015-11-12 14:00:00,B-002,90,COMP30240,42,30,0.5,1
713,2015-11-12 14:00:00,B-002,90,COMP30240,42,32,0.5,1
714,2015-11-12 14:00:00,B-002,90,COMP30240,42,29,0.5,1
715,2015-11-12 14:00:00,B-002,90,COMP30240,42,30,0.5,1
716,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,36,0.25,1
717,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,44,0.25,1
718,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,58,0.25,1
719,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,59,0.25,1
720,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,67,0.25,1
721,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,70,0.25,1
722,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,68,0.25,1
723,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,62,0.25,1
724,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,63,0.25,1
725,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,64,0.25,1
726,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,64,0.25,1
727,2015-11-12 15:00:00,B-002,90,COMP30520P1,60,60,0.25,1
728,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,58,0.25,1
729,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,60,0.25,1
730,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,63,0.25,1
731,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,62,0.25,1
732,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,53,0.25,1
733,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,51,0.25,1
734,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,46,0.25,1
735,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,45,0.25,1
736,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,42,0.25,1
737,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,40,0.25,1
738,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,41,0.25,1
739,2015-11-12 16:00:00,B-002,90,COMP30520P1,60,41,0.25,1
740,2015-11-13 09:00:00,B-002,90,COMP30220,38,5,0.0,0
741,2015-11-13 09:00:00,B-002,90,COMP30220,38,6,0.0,0
